ID2,ID1,Flag,SITENAME,LONDD,LATDD,tjan,tfeb,tmar,tapr,tmay,tjun,tjul,taug,tsep,toct,tnov,tdec,pjan,pfeb,pmar,papr,pmay,pjun,pjul,paug,psep,poct,pnov,pdec,sjan,sfeb,smar,sapr,smay,sjun,sjul,saug,ssep,soct,snov,sdec,tave,tmax,tmin,gdd0,gdd5,chill,mtco,mtwa,mipt,aaetpt,apetpt,miptev,aaetptev,apetptev,miptdc,aaetptdc,apetptdc,totsnopt,annp,pjanpann,pjulpann,tmam,tjja,tson,tdjf,pmam,pjja,pson,pdjf,smam,sjja,sson,sdjf
3926,4641,,Qernertoq,-43.5,59.9083,-3.9,-3.6,-3.3,-0.3,2.7,5.2,7.4,7.5,5.4,1.8,-0.9,-3,203,183,156,182,147,147,118,154,203,166,189,188,11.7,20,30.7,36.8,37,40.7,39.9,41.3,36.6,32,22.7,12.6,1.25,23.2,-26,905.5,160.7,267,-3.9,7.5,0.4235,153.1393,361.607,0.4235,153.1393,361.607,0.4241,82.6517,194.8825,1167.5548,2036,0.0997,0.058,-0.3,6.7,2.1,-2.6,161.66666666666666,139.66666666666666,186,193.33333333333334,34.833333333333336,40.63333333333333,30.433333333333334,15.666666666666666
3927,4642,,"Eggers O, Triangelso",-43.7333,59.9,-4.3,-4,-3.5,-0.5,2.8,5.4,7.5,7.5,5.3,1.6,-1.2,-3.4,188,170,146,169,137,139,115,148,191,157,179,177,11.8,20.4,31,36.7,36.5,39.8,38.8,40.3,36.2,31.7,22.5,12.5,1.1,23.5,-24.1,905,165.8,266,-4.3,7.5,0.3747,134.6291,359.3411,0.37,131.994,356.7061,0.4026,79.3839,197.1888,1105.0977,1916,0.0981,0.06,-0.4,6.8,1.9,-2.9666666666666663,150.66666666666666,134,175.66666666666666,181.33333333333334,34.733333333333334,39.63333333333333,30.133333333333336,15.6
3928,4643,,"Pamiagdluk, Isoetes So",-44.35,59.9667,-4.3,-3.8,-3.3,0.1,3.6,6.2,8.3,8.3,5.8,2,-0.9,-3.3,152,137,121,138,114,120,105,130,163,133,149,148,12.1,21.1,31.8,36.9,36.2,38.5,37.5,39.3,36.1,31.3,22.4,12.3,1.5583333333333336,22.6,-27.8,1039.5,244.5,253,-4.3,8.3,0.3625,132.3487,365.0768,0.3606,131.2285,363.9565,0.3682,82.4477,223.9178,866.0895,1610,0.0944,0.0652,0.13333333333333344,7.6,2.3,-2.8333333333333335,124.33333333333333,118.33333333333333,148.33333333333334,149.66666666666666,34.96666666666667,38.43333333333333,29.933333333333337,15.6
3929,4644,,"Pamiagdluk, Spongilla So",-44.35,59.9667,-4,-3.5,-3,0.4,3.8,6.4,8.5,8.5,6.1,2.3,-0.6,-3,151,137,121,138,114,120,104,130,163,133,148,148,12,21.1,31.9,37,36.4,38.7,37.8,39.6,36.3,31.4,22.5,12.3,1.825,22.5,-27.8,1089.8,269.7,248,-4,8.5,0.3707,136.729,368.8886,0.3706,136.6979,368.8575,0.3484,81.6377,234.3416,840.897,1607,0.094,0.0647,0.4,7.8,2.6,-2.533333333333333,124.33333333333333,118,148,149,35.1,38.7,30.066666666666663,15.6
3931,4646,,"Pamiagdluk, Naujarssuit",-44.2833,60.0583,-6.6,-6.2,-5.5,-2.1,1.9,4.6,6.8,6.4,3.7,-0.4,-3.5,-5.8,154,137,124,138,115,121,110,135,162,133,156,152,12.2,21.2,31.6,36.3,34.8,36.6,35.3,37,34.4,30.5,21.6,11.9,-0.5583333333333336,22.3,-27.6,696.1,83.3,293,-6.6,6.8,0.3613,121.017,334.9321,0.3387,106.7874,315.3011,0.3278,47.1098,143.7223,1045.9099,1637,0.0941,0.0672,-1.9,5.933333333333333,-0.06666666666666658,-5.3,125.66666666666667,122,150.33333333333334,154,34.233333333333334,36.3,28.833333333333332,15.233333333333334
3932,4647,,"Pamiagdluk, Anordliutsoq",-44.2667,60.0833,-5,-4.6,-4,-0.6,3.1,5.8,7.9,7.7,5.2,1.2,-1.8,-4.1,152,137,122,138,115,120,106,131,163,133,151,149,12,21.1,31.8,36.8,35.8,38,36.9,38.7,35.7,31.1,22.1,12.1,0.9,22,-27.1,927.8,191.4,263,-5,7.9,0.38,135.1177,355.6008,0.3578,122.7652,343.143,0.353,71.8061,203.4232,926.1992,1617,0.094,0.0656,-0.5,7.133333333333333,1.5333333333333334,-3.633333333333333,125,119,149,150.66666666666666,34.8,37.86666666666667,29.633333333333336,15.4
3933,4648,,"Pamiagdluk, Sphagnum Dam",-44.2667,60.0833,-5.2,-4.8,-4.2,-0.8,2.9,5.6,7.7,7.5,5,1,-2,-4.3,153,137,122,138,115,120,106,132,162,133,151,150,12,21.1,31.8,36.7,35.6,37.8,36.7,38.4,35.5,31,22,12.1,0.7,22.1,-27.1,890,171.3,267,-5.2,7.7,0.3641,128.2842,352.3726,0.3412,115.8261,339.4954,0.3386,66.0895,195.1845,943.4614,1619,0.0945,0.0655,-0.7,6.933333333333334,1.3333333333333333,-3.8333333333333335,125,119.33333333333333,148.66666666666666,151.33333333333334,34.7,37.63333333333333,29.5,15.366666666666667
3934,4649,,Ivssortussut1,-44.2667,60.1917,-5,-4.6,-4,-0.5,3.2,5.9,8,7.8,5.3,1.3,-1.7,-4.1,148,134,119,135,112,117,104,128,159,130,147,146,11.9,21.2,32,36.9,35.8,38,36.9,38.7,35.8,31,22.1,11.9,0.9666666666666669,23.2,-27.5,947,201.7,260,-5,8,0.3707,131.9841,356.0182,0.3485,119.7905,343.7017,0.3388,70.9002,209.2675,896.8854,1579,0.0937,0.0659,-0.4333333333333333,7.233333333333333,1.633333333333333,-3.6,122,116.33333333333333,145.33333333333334,147,34.9,37.86666666666667,29.633333333333336,15.3
3935,4650,,Ivssortussut2,-44.2667,60.1917,-5,-4.6,-4,-0.5,3.2,5.9,8,7.8,5.3,1.3,-1.7,-4.1,148,134,119,135,112,117,104,128,159,130,147,146,11.9,21.2,32,36.9,35.8,38,36.9,38.7,35.8,31,22.1,11.9,0.9666666666666669,23.2,-27.5,947,201.7,260,-5,8,0.3707,131.9841,356.0182,0.3485,119.7905,343.7017,0.3388,70.9002,209.2675,896.8854,1579,0.0937,0.0659,-0.4333333333333333,7.233333333333333,1.633333333333333,-3.6,122,116.33333333333333,145.33333333333334,147,34.9,37.86666666666667,29.633333333333336,15.3
3936,4651,,Nuk,-44.1667,60.2333,-5.1,-4.6,-4.1,-0.6,3,5.7,7.9,7.7,5.2,1.2,-1.8,-4.2,155,140,123,141,116,120,105,131,164,134,150,151,11.8,21,31.9,36.8,36,38.3,37.2,39,35.9,31,22.2,11.9,0.8583333333333334,23.2,-28.6,921.8,189,264,-5.1,7.9,0.3742,132.7074,354.688,0.3521,120.6023,342.4755,0.3477,69.969,201.2416,939.6343,1630,0.0951,0.0644,-0.5666666666666664,7.1,1.5333333333333334,-3.7,126.66666666666667,118.66666666666667,149.33333333333334,152,34.9,38.166666666666664,29.7,15.3
3937,4652,,Julianehab,-46.05,60.7167,-5.5,-4.9,-4.2,-0.3,4,6.1,8,8.1,5.5,1.4,-1.9,-4.5,57,51,59,56,56,73,93,91,91,72,79,74,11.2,21,32.2,37,35,33.8,31.7,34.2,32.7,30.1,20.8,11.1,0.9833333333333331,24.9,-27.9,997.2,221.7,254,-5.5,8.1,0.4826,166.0366,344.0796,0.4646,154.297,332.1384,0.4329,91.4607,211.2783,407.1687,852,0.0669,0.1092,-0.16666666666666666,7.4,1.6666666666666667,-3.966666666666667,57,85.66666666666667,80.66666666666667,70,34.733333333333334,33.233333333333334,27.86666666666667,14.366666666666665
3938,4653,,Julianehab,-46.05,60.7167,-5.5,-4.9,-4.2,-0.3,4,6.1,8,8.1,5.5,1.4,-1.9,-4.5,57,51,59,56,56,73,93,91,91,72,79,74,11.2,21,32.2,37,35,33.8,31.7,34.2,32.7,30.1,20.8,11.1,0.9833333333333331,24.9,-27.9,997.2,221.7,254,-5.5,8.1,0.4826,166.0366,344.0796,0.4646,154.297,332.1384,0.4329,91.4607,211.2783,407.1687,852,0.0669,0.1092,-0.16666666666666666,7.4,1.6666666666666667,-3.966666666666667,57,85.66666666666667,80.66666666666667,70,34.733333333333334,33.233333333333334,27.86666666666667,14.366666666666665
3939,4654,,Julianehab,-46.05,60.7167,-6,-5.4,-4.7,-0.8,3.5,5.7,7.6,7.6,5,0.9,-2.5,-5.1,60,53,61,59,58,75,95,93,93,74,82,76,11.2,21,32.1,36.8,34.8,33.6,31.6,34,32.5,29.9,20.7,11.1,0.4833333333333331,24.9,-27.8,907.9,174.1,264,-6,7.6,0.4429,149.6001,337.7863,0.4207,136.2766,323.9446,0.3728,71.4369,191.6002,440.7975,879,0.0683,0.1081,-0.6666666666666666,6.966666666666666,1.1333333333333335,-4.533333333333333,59.333333333333336,87.66666666666667,83,72.66666666666667,34.56666666666667,33.06666666666667,27.7,14.333333333333334
3940,4655,,Julianehab,-46.05,60.7167,-5.5,-4.9,-4.2,-0.3,4,6.1,8,8.1,5.5,1.4,-1.9,-4.5,57,51,59,56,56,73,93,91,91,72,79,74,11.2,21,32.2,37,35,33.8,31.7,34.2,32.7,30.1,20.8,11.1,0.9833333333333331,24.9,-27.9,997.2,221.7,254,-5.5,8.1,0.4826,166.0366,344.0796,0.4646,154.297,332.1384,0.4329,91.4607,211.2783,407.1687,852,0.0669,0.1092,-0.16666666666666666,7.4,1.6666666666666667,-3.966666666666667,57,85.66666666666667,80.66666666666667,70,34.733333333333334,33.233333333333334,27.86666666666667,14.366666666666665
3941,4656,,"Tupaussat, Drepanocladus Dam",-44.2667,60.3333,-4.9,-4.4,-3.8,-0.2,3.6,6.2,8.3,8.2,5.6,1.5,-1.6,-4,143,129,115,131,109,114,101,124,155,126,140,141,11.7,21.3,32.3,37,35.9,38.1,37,38.9,36.1,31,22.1,11.7,1.2083333333333333,23.8,-27.5,1008.3,237.2,255,-4.9,8.3,0.3641,130.8546,359.413,0.3507,123.4341,351.9926,0.3384,74.4341,219.9575,845.8593,1528,0.0936,0.0661,-0.1333333333333333,7.566666666666666,1.8333333333333333,-3.5,118.33333333333333,113,140.33333333333334,141.33333333333334,35.06666666666666,38,29.73333333333333,15.166666666666666
3942,4657,,Amitsuarssuk,-45.2167,60.7667,-7.1,-6.5,-5.6,-1.4,3.3,6.1,8.1,7.6,4.5,-0.1,-3.6,-6.3,84,76,76,79,70,81,88,97,106,86,96,97,11.8,22.2,33.3,36.8,34.3,34.2,32.7,35.1,34.3,29.3,20.9,10.6,-0.0833333333333331,20.7,-31.7,890.1,192.7,266,-7.1,8.1,0.355,120.0686,338.2252,0.3283,105.4333,321.1043,0.2654,51.7965,195.1918,590.6124,1036,0.0811,0.0849,-1.2333333333333334,7.266666666666666,0.2666666666666668,-5.666666666666667,75,88.66666666666667,96,92.33333333333333,34.8,34,28.166666666666668,14.433333333333332
3943,4658,,Amitsuarssuk,-45.2167,60.7667,-6.4,-5.7,-4.9,-0.7,3.9,6.7,8.7,8.3,5.2,0.7,-2.8,-5.6,81,73,74,77,69,80,86,94,104,84,92,94,11.7,22.2,33.5,37,34.7,34.7,33.2,35.7,34.8,29.6,21.1,10.7,0.6166666666666667,20.6,-31.7,1008.5,260.3,253,-6.4,8.7,0.403,140.1831,347.8063,0.3819,127.3261,333.4449,0.3426,75.8494,221.3669,544.66010000000006,1008,0.0804,0.0853,-0.5666666666666669,7.9,1.0333333333333334,-4.933333333333333,73.33333333333333,86.66666666666667,93.33333333333333,89,35.06666666666667,34.53333333333334,28.5,14.5
3944,4659,,"Qaqssiarssuk, Isthmus",-45.55,61.15,-6.5,-5.8,-4.8,-0.2,4.9,7.8,9.7,9,5.7,0.8,-2.9,-5.8,49,45,51,50,48,61,74,79,78,62,69,69,11.4,22.7,34.3,37.4,34.2,33.5,31.6,34.4,34.7,29.2,20.7,10.1,0.9916666666666666,21.7,-30.6,1148.4,363.7,240,-6.5,9.7,0.5927,208.0976,351.1074,0.5789,195.5422,337.8028,0.5762,142.3139,246.9849,363.6173,735,0.0667,0.1007,-0.033333333333333215,8.833333333333334,1.2,-5.066666666666666,49.666666666666664,71.33333333333333,69.66666666666667,62.333333333333336,35.3,33.166666666666664,28.2,14.066666666666665
3945,4660,,"Qaqssiarssuk, near Comarum So",-45.5325,61.1333,-7.4,-6.7,-5.8,-1.1,4.1,7.1,9,8.3,4.8,-0.1,-3.9,-6.7,53,48,54,53,50,63,77,81,81,65,73,73,11.5,22.8,34.2,37.1,33.7,33,31.1,33.9,34.3,28.8,20.5,10,0.13333333333333278,22,-30.4,1005.2,276.4,254,-7.4,9,0.5184,176.3144,340.1221,0.5061,163.7715,323.5796,0.4821,105.5725,219.0046,408.6363,771,0.0687,0.0999,-0.9333333333333336,8.133333333333335,0.2666666666666668,-6,52.333333333333336,73.66666666666667,73,66.33333333333333,35,32.666666666666664,27.866666666666664,14
3946,4661,,Comarum So,-45.5333,61.1333,-7.3,-6.6,-5.6,-0.9,4.2,7.2,9.1,8.4,5,0,-3.7,-6.6,53,48,53,53,50,63,76,81,81,65,73,72,11.5,22.8,34.2,37.1,33.8,33.1,31.2,34,34.4,28.9,20.5,10,0.2666666666666668,21.9,-30.4,1027,289.1,252,-7.3,9.1,0.5318,181.8351,341.9521,0.5252,171.1991,325.9938,0.5119,114.158,223.005,403.0453,768,0.069,0.099,-0.7666666666666666,8.233333333333334,0.4333333333333333,-5.866666666666667,52,73.33333333333333,73,66,35.03333333333334,32.766666666666666,27.933333333333334,14
3947,4662,,"Itivnera, Godthabsfjord",-50.3833,64.3667,-11.1,-11.5,-10.5,-5.3,0.7,4.4,6.8,5.9,2.5,-2.9,-6.8,-9.8,41,45,48,43,48,54,75,81,73,59,66,56,6.2,17.9,28.8,34.8,31.9,31.8,29.6,30.6,29.1,27.3,16.7,6.6,-3.133333333333333,19.9,-38,592.2,66.4,303,-11.5,6.8,0.376,102.5851,272.857,0.343,86.2623,251.4604,0.0446,5.105,114.3696,420.8455,689,0.0595,0.1089,-5.033333333333334,5.7,-2.4,-9.233333333333334,46.333333333333336,70,66,54.333333333333336,31.833333333333332,30.666666666666668,24.36666666666667,9.833333333333332
3948,4663,,"Lake 8 m, Godthabsfjord",-50.2,64.4333,-9.4,-9.7,-8.7,-3.5,2.3,6,8.4,7.7,4.4,-1,-4.8,-7.8,34,38,40,37,42,49,70,77,69,54,58,48,5.9,18.1,29.3,35.5,33,33.1,31,32,30.3,27.9,17.1,6.7,-1.3416666666666666,20.7,-37.5,848.5,200,270,-9.7,8.4,0.5322,159.6378,299.9548,0.5203,145.4967,279.6263,0.4866,86.019,176.7631,324.7124,616,0.0552,0.1136,-3.3,7.366666666666667,-0.4666666666666665,-7.333333333333333,39.666666666666664,65.33333333333333,60.333333333333336,46.666666666666664,32.6,32.03333333333333,25.1,9.9
3949,4664,,"Itivneq a, Godthabsfjord",-50.3917,64.3667,-11.4,-11.7,-10.7,-5.6,0.5,4.2,6.6,5.7,2.3,-3.2,-7,-10,42,46,48,43,48,54,75,81,73,60,66,57,6.2,18,28.8,34.7,31.8,31.7,29.4,30.5,29,27.3,16.6,6.6,-3.358333333333333,19.9,-38,564.1,54.4,307,-11.7,6.6,0.3256,87.8003,269.6603,0.3318,81.9789,247.0625,0.0284,3.0027,105.9095,430.5734,693,0.0606,0.1082,-5.266666666666666,5.5,-2.6333333333333333,-9.466666666666667,46.333333333333336,70,66.33333333333333,55,31.766666666666666,30.53333333333333,24.3,9.8
3950,4665,,"Itivneq b, Godthabsfjord",-50.3917,64.3667,-11.4,-11.7,-10.7,-5.6,0.5,4.2,6.6,5.7,2.3,-3.2,-7,-10,42,46,48,43,48,54,75,81,73,60,66,57,6.2,18,28.8,34.7,31.8,31.7,29.4,30.5,29,27.3,16.6,6.6,-3.358333333333333,19.9,-38,564.1,54.4,307,-11.7,6.6,0.3256,87.8003,269.6603,0.3318,81.9789,247.0625,0.0284,3.0027,105.9095,430.5734,693,0.0606,0.1082,-5.266666666666666,5.5,-2.6333333333333333,-9.466666666666667,46.333333333333336,70,66.33333333333333,55,31.766666666666666,30.53333333333333,24.3,9.8
3951,4669,,Donjek,-139.77,61.69,-23.4,-18.7,-11.3,-1.8,5.7,10.8,12.9,10.9,5.2,-3.5,-15.5,-21.3,29,24,26,25,41,61,80,62,50,44,34,32,25,40.5,48.8,51,48.4,45.1,44.2,45,40.2,33.6,24.8,18.7,-4.166666666666665,30.3,-58.4,1340.6,616.4,240,-23.4,12.9,0.9245,367.281,397.277,0.9459,352.0875,372.228,0.9361,280.7709,299.923,218.5926,508,0.0571,0.1575,-2.4666666666666672,11.533333333333333,-4.6,-20.066666666666666,30.666666666666668,67.66666666666667,42.666666666666664,31.666666666666668,49.4,44.76666666666667,32.86666666666667,22.833333333333332
3952,4670,,Ash Pond,-139.59,61.62,-22.5,-17.5,-9.9,-0.2,7.1,12.1,14.1,12.1,6.5,-2.1,-14.1,-20.5,25,20,22,22,39,57,75,58,48,41,30,28,23.6,39.9,48.7,51.6,49.2,46.3,45.5,46.6,41.2,34.1,24.1,17.7,-2.908333333333333,29.7,-57.1,1562.4,782.7,229,-22.5,14.1,0.8299,347.4854,418.715,0.8403,334.0648,397.5602,0.8119,270.1266,332.7115,179.978,465,0.0538,0.1613,-1,12.766666666666666,-3.233333333333333,-19.033333333333335,27.666666666666668,63.333333333333336,39.666666666666664,27.666666666666668,49.833333333333336,46.13333333333333,33.13333333333333,21.8
3953,4671,,Trout,-139.38,61.58,-23.1,-18.8,-11.7,-2.3,5.1,10.2,12.4,10.5,4.8,-3.7,-15.3,-21.1,21,17,19,19,34,55,73,52,38,29,24,22,24.6,40.5,48.4,50.9,47.8,44.7,43.9,45,39.9,34,24.2,18.4,-4.416666666666668,30.5,-56.3,1260.8,554.4,244,-23.1,12.4,0.861,336.2458,390.518,0.8886,324.0409,364.6789,0.9298,268.3576,288.6135,158.5765,403,0.0521,0.1811,-2.966666666666667,11.033333333333333,-4.733333333333333,-19.833333333333336,24,60,30.333333333333332,22.333333333333332,49.03333333333333,44.53333333333333,32.7,22.4
3954,4672,,Rat,-138.43,61.17,-20.1,-16.1,-9.8,-1.3,5.9,10.5,12.8,11.1,6,-1.1,-11.2,-19.3,23,17,17,16,26,44,56,45,35,29,25,24,17.3,36.6,46.3,51.5,49.9,46.8,46.3,47.9,38.3,31.6,18,10.9,-2.7166666666666663,29.6,-49,1387.7,628.1,235,-20.1,12.8,0.7163,291.2228,406.5766,0.7212,278.9937,386.8416,0.7212,225.7032,312.9701,146.5533,357,0.0644,0.1569,-1.7333333333333336,11.466666666666667,-2.1,-16.866666666666667,19.666666666666668,48.333333333333336,29.666666666666668,24,49.23333333333333,47,29.3,15.4
3955,4674,,Fox Point,-138.43,61.12,-20,-16.3,-10.2,-1.8,5.4,10,12.3,10.8,5.6,-1.4,-11.1,-19.4,27,20,20,19,29,46,58,48,41,37,31,29,17.9,36.7,46.4,51.3,49.7,46.4,45.9,47.4,38.2,31.8,18.4,11.4,-3.008333333333333,29.3,-50,1313,571.9,239,-20,12.3,0.761,304.1447,399.6857,0.7606,287.9873,378.6268,0.73740000000000006,222.5432,301.7801,180.4279,405,0.0667,0.1432,-2.2,11.033333333333333,-2.3,-16.833333333333332,22.666666666666668,50.666666666666664,36.333333333333336,29,49.133333333333326,46.56666666666666,29.46666666666667,15.9
3956,4675,,Keyhole,-138.37,61.08,-20,-16.5,-10.6,-2.3,4.9,9.5,11.8,10.3,5.2,-1.7,-11.2,-19.6,29,22,21,20,30,46,58,48,42,40,34,32,17.9,36.6,46.3,51.2,49.6,46.1,45.6,47,37.8,31.6,18.2,11.2,-3.35,28.8,-51.4,1233.7,511.3,243,-20,11.8,0.7378,289.2727,392.0603,0.7366,273.2317,370.9417,0.7328,212.759,290.3252,198.7436,422,0.0687,0.1374,-2.666666666666666,10.533333333333333,-2.5666666666666664,-16.933333333333334,23.666666666666668,50.666666666666664,38.666666666666664,31.666666666666668,49.03333333333333,46.23333333333333,29.2,15.766666666666666
3957,4676,,Emerald,-138.38,61.07,-19.9,-16.3,-10.5,-2.2,5,9.6,11.9,10.4,5.3,-1.6,-11.1,-19.4,29,22,22,20,30,47,59,49,44,41,34,32,17.9,36.5,46.3,51.2,49.6,46.2,45.7,47.1,37.9,31.6,18.2,11.2,-3.233333333333334,28.8,-50.6,1250.4,523.6,242,-19.9,11.9,0.8038,316.78,394.0951,0.8058,300.1339,372.444,0.7908,231.2776,292.4472,199.8328,429,0.0676,0.1375,-2.5666666666666664,10.633333333333333,-2.466666666666667,-16.8,24,51.666666666666664,39.666666666666664,31.666666666666668,49.03333333333333,46.333333333333336,29.233333333333334,15.766666666666666
3958,4678,,Jenny,-138.36,61.05,-19.7,-16.1,-10.3,-2,5.1,9.6,12,10.4,5.4,-1.5,-11.1,-19.2,29,22,22,20,30,46,58,49,43,41,34,32,17.6,36.4,46.1,51.2,49.7,46.3,45.8,47.3,37.8,31.5,18,10.9,-3.116666666666666,29,-50.5,1261.8,529.9,241,-19.7,12,0.7643,302.358,395.5831,0.7647,286.5229,374.7087,0.7446,220.0023,295.4782,198.5646,426,0.0681,0.1362,-2.4,10.666666666666666,-2.4,-16.666666666666668,24,51,39.333333333333336,31.666666666666668,49,46.46666666666666,29.1,15.5
3959,4680,,Upper Fly,-138.09,61.04,-21,-17.6,-12.2,-4.3,2.8,7.5,9.9,8.4,3.3,-3.5,-13.3,-20.5,25,19,19,17,24,46,55,44,31,27,27,26,17,36.1,45.7,50.6,48.9,45.1,44.5,45.8,35.9,30.4,16.7,9.6,-5.041666666666667,32,-61.3,925.3,297.3,268,-21,9.9,0.8056,293.7888,364.6858,0.8561,286.573,334.7306,0.9067,206.0341,227.2393,175.8146,360,0.0694,0.1528,-4.566666666666666,8.6,-4.5,-18.266666666666666,20,48.333333333333336,28.333333333333332,26,48.4,45.133333333333326,27.666666666666668,14.433333333333332
3960,4681,,Hungry,-138.175,60.9833,-20.1,-16.6,-11,-3.1,3.8,8.5,10.9,9.3,4.3,-2.5,-12.2,-19.6,28,22,21,19,27,46,56,47,38,35,31,30,16.9,35.9,45.7,50.9,49.5,45.8,45.2,46.7,36.6,30.6,17,9.8,-4.025,30.3,-53.1,1076.9,398.4,255,-20.1,10.9,0.7188,273.2823,380.1776,0.7352,261.0193,355.022,0.741,192.7738,260.1679,194.7535,400,0.07,0.14,-3.4333333333333336,9.566666666666666,-3.4666666666666663,-17.3,22.333333333333332,49.666666666666664,34.666666666666664,29.666666666666668,48.7,45.9,28.066666666666666,14.566666666666668
3961,4682,,Patrick's,-138.1,60.95,-20,-16.3,-10.7,-2.7,4.2,8.8,11.2,9.6,4.7,-2.1,-11.9,-19.6,29,22,20,18,26,44,54,46,39,37,33,32,16,35.2,45.5,51.1,50.1,46.3,45.9,47.2,36.6,30.4,16.3,8.8,-3.733333333333334,29.8,-54.2,1131.9,434.3,250,-20,11.2,0.7707,297.8166,386.4115,0.7774,281.5324,362.1292,0.7879,214.3588,272.076,195.886,400,0.0725,0.135,-3.0666666666666664,9.866666666666667,-3.1,-17.166666666666668,21.333333333333332,48,36.333333333333336,31.333333333333332,48.9,46.46666666666666,27.766666666666666,13.7
3962,4683,,Sulphur,-137.9617,60.95,-19.1,-14.1,-7.9,0.6,7.2,11.7,13.9,12.2,7.3,0.7,-10,-18.6,24,17,14,13,22,36,45,39,37,35,29,27,12.9,33.5,45.1,52.2,52.3,49.1,48.8,50.5,37.8,29.9,14.5,5.9,-1.3416666666666668,28.6,-53.4,1623.6,791.2,222,-19.1,13.9,0.6267,272.5968,434.9796,0.6205,259.4225,418.0984,0.5787,203.558,351.7691,141.6116,338,0.071,0.1331,-0.03333333333333351,12.6,-0.6666666666666666,-15.9,16.333333333333332,40,33.666666666666664,26.666666666666668,49.866666666666674,49.46666666666667,27.4,11.1
3963,4687,,Baird Inlet,-76.7833,78.5,-35.1,-37.5,-35.4,-27,-12.4,-0.6,3.5,1.6,-6.7,-18.9,-28.7,-33,7,5,8,8,8,10,25,28,24,19,12,8,6.3,19,47.5,53.4,42.4,37.8,38.5,27.3,27.9,24,9.7,1.8,-19.183333333333334,18.6,-48.9,130,0,365,-37.5,3.5,0.5983,97.203,162.4559,0.6424,82.5741,128.5301,0,0,0,131.2319,162,0.0432,0.1543,-24.933333333333334,1.5,-18.1,-32.26666666666667,8,21,18.333333333333332,9,47.76666666666667,34.53333333333333,20.53333333333333,5.933333333333334
3964,4688,,KATESPOND,-133.3333,68.3667,-28.7,-28.5,-24.4,-14.6,-1.6,9.5,13.1,10,2.9,-8.6,-21.5,-26.1,15,11,11,12,17,21,33,42,23,27,17,16,18,38.7,50.5,51.9,46,45.1,45.4,42.1,31.3,21.5,18.4,9.7,-9.875,29.6,-50.1,1035.2,478.6,269,-28.7,13.1,0.638,188.9812,296.1972,0.6795,184.3373,271.274,0.6816,147.9515,217.0497,131.1374,245,0.0612,0.1347,-13.533333333333333,10.866666666666667,-9.066666666666666,-25.433333333333334,13.333333333333334,32,22.333333333333332,16,49.46666666666667,44.2,23.73333333333333,15.366666666666665
3965,4689,,CWYNAR LAKE,-135.7,66.0333,-27.6,-25.4,-18.9,-8.3,2.8,11.4,14.3,11,3.7,-7.1,-19.8,-25,20,19,18,17,17,35,44,44,27,37,29,25,17.3,38.7,47.9,48.5,45.3,43.4,44.2,43.2,33.2,23.2,17.4,9.7,-7.408333333333334,34.4,-61.4,1254.7,626,256,-27.6,14.3,0.6679,227.3683,340.4158,0.706,221.5623,313.8127,0.7041,180.6152,256.5282,179.5004,332,0.0602,0.1325,-8.133333333333333,12.233333333333334,-7.733333333333333,-24.133333333333336,17.333333333333332,41,31,24.666666666666668,47.23333333333333,43.6,24.6,14.8
3966,4690,,BLACK ICE,-132.1667,69.25,-28,-28.1,-25.5,-16.1,-3.9,6.5,11.2,9.1,2.7,-7.8,-20.5,-25.2,7,6,5,8,8,14,24,31,18,20,10,9,18.3,38.9,51.8,53.7,45.9,45.7,45.9,41.5,29.8,20.7,18.6,9.4,-10.466666666666667,27.7,-46.3,837.7,321.7,279,-28.1,11.2,0.5944,159.0476,267.5706,0.6297,154.7065,245.6781,0.6249,114.8037,183.7211,81.1515,160,0.0437,0.15,-15.166666666666666,8.933333333333332,-8.533333333333333,-24.566666666666666,7,23,16,8.666666666666666,50.46666666666667,44.36666666666667,23.03333333333333,15.433333333333332
3967,4691,,ANIK,-133.45,68.2667,-28.8,-28.5,-24.2,-14.2,-1.1,10.1,13.5,10.3,3.1,-8.5,-21.6,-26.2,16,11,11,13,18,22,34,43,23,29,18,17,17.9,38.6,50.4,51.8,46.1,45.1,45.5,42.3,31.5,21.7,18.4,9.7,-9.675,29.9,-50,1085.2,518.1,267,-28.8,13.5,0.67,202.3781,302.0377,0.711,196.9173,276.9716,0.7167,160.1294,223.4114,136.5121,255,0.0627,0.1333,-13.166666666666666,11.3,-9,-25.53333333333333,14,33,23.333333333333332,17,49.43333333333333,44.3,23.866666666666664,15.333333333333334
3968,4692,,LITTLE HANG,-138.2833,68.3167,-29.2,-28.3,-24.2,-15.9,-3.5,6.6,10.8,7.9,1,-10.3,-21.8,-25.9,9,9,10,9,11,28,37,48,25,20,13,10,18.9,39.4,51.2,50.9,46.2,43.7,43.7,39.9,32.5,22.1,20,11.4,-11.066666666666668,28,-54.2,759.2,271.7,286,-29.2,10.8,0.8341,227.6854,272.9848,0.8945,216.5744,242.1238,0.9632,166.1504,172.5063,108.673,229,0.0393,0.1616,-14.533333333333333,8.433333333333332,-10.366666666666667,-25.633333333333336,10,37.666666666666664,19.333333333333332,10.666666666666666,49.43333333333334,42.43333333333334,24.866666666666664,16.766666666666666
